# This file was produced by samtools stats (1.12+htslib-1.12) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /Volumes/5TB_Vaskar/ALIGN_BAM_DH/P9503_133_S33_L003.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	309a4180	9f4c8e06	08ef3c1d
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	16011082	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	16011082
SN	is sorted:	1
SN	1st fragments:	8005541
SN	last fragments:	8005541
SN	reads mapped:	12723203
SN	reads mapped and paired:	11299498	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	3287879
SN	reads properly paired:	10750496	# proper-pair bit set
SN	reads paired:	16011082	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	24386	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	60527
SN	supplementary alignments:	0
SN	total length:	1802100654	# ignores clipping
SN	total first fragment length:	902929168	# ignores clipping
SN	total last fragment length:	899171486	# ignores clipping
SN	bases mapped:	1433187277	# ignores clipping
SN	bases mapped (cigar):	1426102369	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	22194751	# from NM fields
SN	error rate:	1.556322e-02	# mismatches / bases mapped (cigar)
SN	average length:	112
SN	average first fragment length:	113
SN	average last fragment length:	112
SN	maximum length:	114
SN	maximum first fragment length:	114
SN	maximum last fragment length:	114
SN	average quality:	35.6
SN	insert size average:	212.3
SN	insert size standard deviation:	71.4
SN	inward oriented pairs:	5372976
SN	outward oriented pairs:	253375
SN	pairs with other orientation:	1363
SN	pairs on different chromosomes:	22035
SN	percentage of properly paired reads (%):	67.1
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139919	0	0	0	0	0	0	0	476	0	0	0	0	180357	0	0	0	0	0	358783	0	0	0	7326006	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139337	0	0	0	0	0	0	0	703	0	0	0	0	179427	0	0	0	0	0	359457	0	0	0	7326617	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136515	0	0	0	0	0	0	0	984	0	0	0	0	182163	0	0	0	0	0	352448	0	0	0	7333431	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150639	0	0	0	0	0	0	0	1516	0	0	0	0	188395	0	0	0	0	0	354453	0	0	0	7310538	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179794	0	0	0	0	0	0	0	2206	0	0	0	0	203509	0	0	0	0	0	365502	0	0	0	7254530	0
FFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153687	0	0	0	0	0	0	0	2586	0	0	0	0	212261	0	0	0	0	0	364783	0	0	0	7272224	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143606	0	0	0	0	0	0	0	3210	0	0	0	0	202040	0	0	0	0	0	363396	0	0	0	7293289	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139772	0	0	0	0	0	0	0	3974	0	0	0	0	189106	0	0	0	0	0	354972	0	0	0	7317717	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139314	0	0	0	0	0	0	0	4715	0	0	0	0	186940	0	0	0	0	0	355630	0	0	0	7318942	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142081	0	0	0	0	0	0	0	5152	0	0	0	0	186509	0	0	0	0	0	355123	0	0	0	7316676	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141156	0	0	0	0	0	0	0	5895	0	0	0	0	185038	0	0	0	0	0	354184	0	0	0	7319268	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166910	0	0	0	0	0	0	0	6436	0	0	0	0	194575	0	0	0	0	0	360254	0	0	0	7277366	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145892	0	0	0	0	0	0	0	6634	0	0	0	0	204434	0	0	0	0	0	362050	0	0	0	7286531	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155872	0	0	0	0	0	0	0	6874	0	0	0	0	195828	0	0	0	0	0	363330	0	0	0	7283637	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172400	0	0	0	0	0	0	0	7089	0	0	0	0	201612	0	0	0	0	0	361618	0	0	0	7262822	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153878	0	0	0	0	0	0	0	7154	0	0	0	0	207397	0	0	0	0	0	363042	0	0	0	7274070	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154634	0	0	0	0	0	0	0	7300	0	0	0	0	198973	0	0	0	0	0	362277	0	0	0	7282357	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156403	0	0	0	0	0	0	0	7347	0	0	0	0	199148	0	0	0	0	0	363962	0	0	0	7278681	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156492	0	0	0	0	0	0	0	7095	0	0	0	0	198404	0	0	0	0	0	365647	0	0	0	7277903	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157813	0	0	0	0	0	0	0	7334	0	0	0	0	201931	0	0	0	0	0	367434	0	0	0	7271029	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157365	0	0	0	0	0	0	0	7267	0	0	0	0	202457	0	0	0	0	0	364791	0	0	0	7273661	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179667	0	0	0	0	0	0	0	7292	0	0	0	0	207525	0	0	0	0	0	370960	0	0	0	7240097	0
FFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160679	0	0	0	0	0	0	0	7391	0	0	0	0	218526	0	0	0	0	0	372504	0	0	0	7246441	0
FFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166329	0	0	0	0	0	0	0	7398	0	0	0	0	209328	0	0	0	0	0	372531	0	0	0	7249955	0
FFQ	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	177623	0	0	0	0	0	0	0	7723	0	0	0	0	213922	0	0	0	0	0	378764	0	0	0	7227504	0
FFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167070	0	0	0	0	0	0	0	7663	0	0	0	0	219482	0	0	0	0	0	378898	0	0	0	7232428	0
FFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166689	0	0	0	0	0	0	0	7561	0	0	0	0	213677	0	0	0	0	0	379051	0	0	0	7238563	0
FFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168839	0	0	0	0	0	0	0	7525	0	0	0	0	211727	0	0	0	0	0	379596	0	0	0	7237854	0
FFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170621	0	0	0	0	0	0	0	7697	0	0	0	0	211927	0	0	0	0	0	378698	0	0	0	7236598	0
FFQ	30	0	0	35	0	0	0	0	0	0	0	0	0	0	0	171690	0	0	0	0	0	0	0	7780	0	0	0	0	213912	0	0	0	0	0	382240	0	0	0	7229884	0
FFQ	31	0	0	48	0	0	0	0	0	0	0	0	0	0	0	192123	0	0	0	0	0	0	0	8118	0	0	0	0	221826	0	0	0	0	0	388297	0	0	0	7195129	0
FFQ	32	0	0	205	0	0	0	0	0	0	0	0	0	0	0	173143	0	0	0	0	0	0	0	7965	0	0	0	0	228427	0	0	0	0	0	388209	0	0	0	7207592	0
FFQ	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171327	0	0	0	0	0	0	0	8004	0	0	0	0	221379	0	0	0	0	0	387777	0	0	0	7217054	0
FFQ	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172887	0	0	0	0	0	0	0	7602	0	0	0	0	216377	0	0	0	0	0	387376	0	0	0	7221299	0
FFQ	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171373	0	0	0	0	0	0	0	7579	0	0	0	0	215725	0	0	0	0	0	386000	0	0	0	7224864	0
FFQ	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208183	0	0	0	0	0	0	0	8258	0	0	0	0	232816	0	0	0	0	0	400021	0	0	0	7156263	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184507	0	0	0	0	0	0	0	8619	0	0	0	0	246853	0	0	0	0	0	404527	0	0	0	7158956	0
FFQ	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183651	0	0	0	0	0	0	0	8320	0	0	0	0	233222	0	0	0	0	0	403447	0	0	0	7172696	0
FFQ	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192713	0	0	0	0	0	0	0	8448	0	0	0	0	235124	0	0	0	0	0	410442	0	0	0	7152625	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188347	0	0	0	0	0	0	0	8562	0	0	0	0	236897	0	0	0	0	0	413413	0	0	0	7150079	0
FFQ	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198400	0	0	0	0	0	0	0	8601	0	0	0	0	240162	0	0	0	0	0	422008	0	0	0	7126016	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191414	0	0	0	0	0	0	0	8466	0	0	0	0	243476	0	0	0	0	0	420957	0	0	0	7128733	0
FFQ	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191977	0	0	0	0	0	0	0	8551	0	0	0	0	241087	0	0	0	0	0	424360	0	0	0	7124884	0
FFQ	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202100	0	0	0	0	0	0	0	8666	0	0	0	0	245543	0	0	0	0	0	430314	0	0	0	7102042	0
FFQ	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198228	0	0	0	0	0	0	0	8643	0	0	0	0	247343	0	0	0	0	0	434045	0	0	0	7098040	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253764	0	0	0	0	0	0	0	9763	0	0	0	0	268102	0	0	0	0	0	439472	0	0	0	7012865	0
FFQ	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214278	0	0	0	0	0	0	0	9697	0	0	0	0	298728	0	0	0	0	0	449593	0	0	0	7009290	0
FFQ	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227374	0	0	0	0	0	0	0	9531	0	0	0	0	278225	0	0	0	0	0	445482	0	0	0	7018659	0
FFQ	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205351	0	0	0	0	0	0	0	9348	0	0	0	0	278575	0	0	0	0	0	448509	0	0	0	7035117	0
FFQ	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204991	0	0	0	0	0	0	0	9022	0	0	0	0	261425	0	0	0	0	0	444211	0	0	0	7054928	0
FFQ	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204989	0	0	0	0	0	0	0	8868	0	0	0	0	256350	0	0	0	0	0	447337	0	0	0	7054727	0
FFQ	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239256	0	0	0	0	0	0	0	9200	0	0	0	0	262639	0	0	0	0	0	449334	0	0	0	7009514	0
FFQ	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212902	0	0	0	0	0	0	0	9412	0	0	0	0	282381	0	0	0	0	0	457804	0	0	0	7005036	0
FFQ	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216268	0	0	0	0	0	0	0	9195	0	0	0	0	268876	0	0	0	0	0	458371	0	0	0	7012326	0
FFQ	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212971	0	0	0	0	0	0	0	9439	0	0	0	0	266228	0	0	0	0	0	459034	0	0	0	7014866	0
FFQ	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214425	0	0	0	0	0	0	0	9218	0	0	0	0	263436	0	0	0	0	0	457942	0	0	0	7015063	0
FFQ	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217378	0	0	0	0	0	0	0	9467	0	0	0	0	263871	0	0	0	0	0	459397	0	0	0	7007498	0
FFQ	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219504	0	0	0	0	0	0	0	9524	0	0	0	0	267248	0	0	0	0	0	464547	0	0	0	6994222	0
FFQ	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217787	0	0	0	0	0	0	0	9794	0	0	0	0	265837	0	0	0	0	0	462866	0	0	0	6996232	0
FFQ	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216761	0	0	0	0	0	0	0	9950	0	0	0	0	263822	0	0	0	0	0	462237	0	0	0	6997199	0
FFQ	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226649	0	0	0	0	0	0	0	10140	0	0	0	0	269536	0	0	0	0	0	468557	0	0	0	6972492	0
FFQ	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226139	0	0	0	0	0	0	0	10644	0	0	0	0	277527	0	0	0	0	0	477383	0	0	0	6952967	0
FFQ	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227712	0	0	0	0	0	0	0	10645	0	0	0	0	281451	0	0	0	0	0	484161	0	0	0	6937833	0
FFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234578	0	0	0	0	0	0	0	11390	0	0	0	0	281383	0	0	0	0	0	486752	0	0	0	6924577	0
FFQ	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235631	0	0	0	0	0	0	0	11968	0	0	0	0	284120	0	0	0	0	0	490095	0	0	0	6913926	0
FFQ	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236078	0	0	0	0	0	0	0	12177	0	0	0	0	286596	0	0	0	0	0	491928	0	0	0	6906197	0
FFQ	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234403	0	0	0	0	0	0	0	12576	0	0	0	0	283338	0	0	0	0	0	490143	0	0	0	6909516	0
FFQ	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233162	0	0	0	0	0	0	0	12657	0	0	0	0	284204	0	0	0	0	0	493775	0	0	0	6903245	0
FFQ	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237959	0	0	0	0	0	0	0	13702	0	0	0	0	286093	0	0	0	0	0	497363	0	0	0	6888958	0
FFQ	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238900	0	0	0	0	0	0	0	14394	0	0	0	0	284597	0	0	0	0	0	498041	0	0	0	6885164	0
FFQ	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244179	0	0	0	0	0	0	0	15397	0	0	0	0	289137	0	0	0	0	0	503908	0	0	0	6865430	0
FFQ	72	0	0	1	0	0	0	0	0	0	0	0	0	0	0	247574	0	0	0	0	0	0	0	16173	0	0	0	0	294428	0	0	0	0	0	512618	0	0	0	6844397	0
FFQ	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247106	0	0	0	0	0	0	0	17521	0	0	0	0	292818	0	0	0	0	0	510973	0	0	0	6843899	0
FFQ	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255861	0	0	0	0	0	0	0	18914	0	0	0	0	297676	0	0	0	0	0	521860	0	0	0	6815110	0
FFQ	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274741	0	0	0	0	0	0	0	20767	0	0	0	0	307495	0	0	0	0	0	527796	0	0	0	6775453	0
FFQ	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270832	0	0	0	0	0	0	0	22732	0	0	0	0	319943	0	0	0	0	0	531382	0	0	0	6758178	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253334	0	0	0	0	0	0	0	24587	0	0	0	0	309565	0	0	0	0	0	528344	0	0	0	6783910	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263224	0	0	0	0	0	0	0	25892	0	0	0	0	304672	0	0	0	0	0	538751	0	0	0	6763911	0
FFQ	79	0	0	17	0	0	0	0	0	0	0	0	0	0	0	269243	0	0	0	0	0	0	0	27445	0	0	0	0	307487	0	0	0	0	0	547154	0	0	0	6741925	0
FFQ	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264627	0	0	0	0	0	0	0	29335	0	0	0	0	303575	0	0	0	0	0	547675	0	0	0	6744655	0
FFQ	81	0	0	7	0	0	0	0	0	0	0	0	0	0	0	269487	0	0	0	0	0	0	0	32097	0	0	0	0	304623	0	0	0	0	0	554865	0	0	0	6725309	0
FFQ	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277368	0	0	0	0	0	0	0	34879	0	0	0	0	307461	0	0	0	0	0	561366	0	0	0	6701902	0
FFQ	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308914	0	0	0	0	0	0	0	39404	0	0	0	0	315782	0	0	0	0	0	570644	0	0	0	6644724	0
FFQ	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292459	0	0	0	0	0	0	0	43245	0	0	0	0	327916	0	0	0	0	0	578574	0	0	0	6633843	0
FFQ	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279711	0	0	0	0	0	0	0	44943	0	0	0	0	315727	0	0	0	0	0	577757	0	0	0	6654460	0
FFQ	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281428	0	0	0	0	0	0	0	47485	0	0	0	0	301828	0	0	0	0	0	576765	0	0	0	6661579	0
FFQ	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285995	0	0	0	0	0	0	0	50302	0	0	0	0	302830	0	0	0	0	0	585757	0	0	0	6640660	0
FFQ	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286499	0	0	0	0	0	0	0	54031	0	0	0	0	299564	0	0	0	0	0	589105	0	0	0	6632873	0
