Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114
P9503_101_S1_L001_R1_001 - illumina_universal_adapter	0.0	1.54961711285567e-05	1.54961711285567e-05	3.09923422571134e-05	3.09923422571134e-05	4.64885133856701e-05	4.64885133856701e-05	4.64885133856701e-05	4.64885133856701e-05	4.64885133856701e-05	6.19846845142268e-05	6.19846845142268e-05	6.19846845142268e-05	6.19846845142268e-05	6.19846845142268e-05	6.19846845142268e-05	6.19846845142268e-05	6.973277007850514e-05	7.74808556427835e-05	7.74808556427835e-05	0.00010072511233561856	0.00013171745459273195	0.0002169463957997938	0.00038740427821391755	0.0006818315296564948	0.0011002281501275256	0.0018208001076054125	0.0031534708246612887	0.0056638505474874735	0.009150489051412731	0.013861325074493969	0.01919975602828175	0.02587085769912541	0.03548623188439484	0.04758099345023335	0.061558539808191495	0.07580726916089939	0.09140416540179169	0.11087510442482319	0.1331740946788163	0.15992048604670514	0.18844893709437804	0.22087467518088294	0.25608972407052805	0.2956049604483476	0.34038889500987646	0.3896977115409439	0.44520499652343404	0.5077320470271602	0.5739704305161759	0.648321059590991	0.7293350422510854	0.8211111157599624	0.9204028322661895	1.0246998120469404	1.142850368816621	1.2701669108088427	1.4078658874571977	1.5571095115963272	1.7200982395264865	1.8914471517805023	2.078857845409267
P9503_101_S1_L001_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	1.54961711285567e-05	1.54961711285567e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.09923422571134e-05	3.8740427821391755e-05	4.64885133856701e-05	4.64885133856701e-05	6.973277007850514e-05	0.00010072511233561856	0.0001859540535426804	0.00037190810708536077	0.0006663353585279381	0.0011002281501275256	0.0017975558509125773	0.003114730396839897	0.005578621606280412	0.009049763939077114	0.013729607619901236	0.0190757866592533	0.025692651731147008	0.035215048889645106	0.04726332194209794	0.061194379786670416	0.07531139168478557	0.09082305898447082	0.11024750949411664	0.13258524017593112	0.15923090643148438	0.18748042639884324	0.21972021043180545	0.2546330839844437	0.2940166029076705	0.3383511485064713	0.3872725607593248	0.4425009146615009	0.5045475838602419	0.5705302805256363	0.6446717112902158	0.7256392054369246	0.8173920346891088	0.9159864234945508	1.0198340143125735	1.1374034646649334	1.263852221073956	1.400520702342262	1.5490205102672205	1.7104363768278317	1.8803673894235842	2.0663446872229576
P9503_101_S1_L002_R1_001 - illumina_universal_adapter	0.0	1.5490911637051658e-05	1.5490911637051658e-05	4.6472734911154974e-05	4.6472734911154974e-05	6.196364654820663e-05	6.196364654820663e-05	6.196364654820663e-05	6.196364654820663e-05	7.745455818525829e-05	8.520001400378412e-05	0.00010069092564083578	0.0001084363814593616	0.0001084363814593616	0.0001084363814593616	0.0001084363814593616	0.0001084363814593616	0.0001084363814593616	0.0001084363814593616	0.00013941820473346492	0.00015490911637051658	0.00019363639546314572	0.00024785458619282653	0.0003408000560151365	0.0006583637445746954	0.0011308365495047712	0.0017969457498979923	0.003043964136680651	0.005499273631153339	0.009224837879864261	0.01452272965973593	0.020153676039804207	0.02698516807174399	0.035869205895593115	0.04790564423758225	0.061630591948010016	0.07715248540833577	0.09411503365090734	0.11375750960668884	0.13591725870349125	0.16122166286261513	0.19010446760989796	0.2220234910380429	0.25814055151982884	0.2983627035854335	0.34174500162499666	0.3912694461286508	0.44733880079895927	0.508729283616595	0.5741551489156826	0.6476207973544001	0.7314421202224867	0.8223892624436169	0.9199432784779498	1.025250495786627	1.140293751059191	1.2655919898354835	1.402516157795383	1.5545439646014079	1.7192278462149042	1.8921761291867674	2.0766728867840527
P9503_101_S1_L002_R2_001 - illumina_universal_adapter	0.0	1.5490911637051658e-05	1.5490911637051658e-05	4.6472734911154974e-05	4.6472734911154974e-05	6.196364654820663e-05	6.196364654820663e-05	6.196364654820663e-05	6.196364654820663e-05	6.196364654820663e-05	6.970910236673246e-05	8.520001400378412e-05	9.294546982230995e-05	9.294546982230995e-05	9.294546982230995e-05	9.294546982230995e-05	9.294546982230995e-05	9.294546982230995e-05	9.294546982230995e-05	0.00012392729309641326	0.00013941820473346492	0.00017814548382609407	0.00023236367455577487	0.0003253091443780848	0.0006506182887561697	0.0011076001820491937	0.0017504730149868373	0.0030207277692250734	0.005468291807879236	0.009186110600771633	0.01446851146900625	0.020060730569981897	0.026791531676280844	0.035543896751215026	0.047448662344289225	0.06113488277562437	0.07653284894285371	0.09344117899469559	0.11316110950866237	0.13528213132637212	0.1603774081783958	0.18924472201404158	0.22116374544218653	0.2571956059099687	0.29716215793356193	0.3404282741358472	0.3895809367602121	0.44553410959324274	0.506785174206145	0.57169983942121	0.6448556696271864	0.728235501513617	0.8188108618554579	0.9154741504706603	1.0197589676112921	1.1343220046231077	1.2590393342130106	1.3954987748237986	1.546930181531797	1.7103592993026921	1.8820760547994098	2.0650314666888083
P9503_101_S1_L003_R1_001 - illumina_universal_adapter	1.5254610896826201e-05	1.5254610896826201e-05	4.5763832690478604e-05	6.1018443587304805e-05	7.627305448413101e-05	7.627305448413101e-05	7.627305448413101e-05	7.627305448413101e-05	7.627305448413101e-05	9.152766538095721e-05	9.152766538095721e-05	9.152766538095721e-05	9.152766538095721e-05	9.152766538095721e-05	0.0001144095817261965	0.00012203688717460961	0.00012203688717460961	0.00012203688717460961	0.0001296641926230227	0.00013729149807143582	0.00014491880351984892	0.00017542802531350134	0.00024407377434921922	0.0003508560506270027	0.0007169667121508314	0.0011669777336072045	0.0018534352239643836	0.0029670218194326964	0.005316231897543931	0.00909937539995683	0.01387406861066343	0.019464883504350234	0.02616928499350535	0.035428833807878854	0.04724352994747075	0.06141506347062229	0.07573151579729367	0.09235141436938582	0.11083237547089078	0.13337106307095148	0.15937254734459175	0.18844783571394247	0.2215198321382617	0.25655204606282306	0.29591656948208306	0.3388735537675457	0.3882527292405721	0.44534311052194414	0.5053166132628163	0.5721012997691215	0.6460861626187285	0.7277898585821296	0.8208429850527694	0.9207606864269812	1.0277488999518716	1.14503397583212	1.2706099327347933	1.408176013802372	1.558487322274249	1.7196065225665271	1.8931811126560643	2.078684808466919
P9503_101_S1_L003_R2_001 - illumina_universal_adapter	0.0	0.0	1.5254610896826201e-05	3.0509221793652402e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	4.5763832690478604e-05	6.864574903571791e-05	7.627305448413101e-05	7.627305448413101e-05	7.627305448413101e-05	8.390035993254412e-05	9.152766538095721e-05	0.0001144095817261965	0.00014491880351984892	0.0002135645525555668	0.00031271952338493715	0.000678830184908766	0.001128841206365139	0.0017847894749286656	0.0028907487649485653	0.005285722675750279	0.00912225731630207	0.01391983244335391	0.019548783864282777	0.026245558047989483	0.035550870695053464	0.04731217569650646	0.06139218155427705	0.07584592537901988	0.09237429628573107	0.11062643822378362	0.1327990151623205	0.15844201607988534	0.18732662181302576	0.2201240352412021	0.25507997611127936	0.2941699165343965	0.3369362181836487	0.38603318335508385	0.44284135433486466	0.5026012925231813	0.5689741045352721	0.6425013290579744	0.723899932803439	0.816716612805178	0.9166190595684929	1.023340317402689	1.1405720021447983	1.2662928778509914	1.4040267596384353	1.5541702673904472	1.715228449239138	1.8893445780155123	2.0749321741863
P9503_102_S2_L001_R1_001 - illumina_universal_adapter	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	2.708044503461761e-05	2.708044503461761e-05	4.0620667551926416e-05	4.0620667551926416e-05	5.416089006923522e-05	7.447122384519843e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	8.124133510385283e-05	9.478155762116163e-05	0.00014894244769039685	0.00023695389405290406	0.0003452756741913745	0.0005483790119510066	0.0011170683576779764	0.0016857577034049462	0.0028231363948588856	0.004894790440007133	0.008449098850800694	0.01342513062591168	0.018583955405006333	0.02469736587157126	0.03370161384558162	0.04652420456947305	0.060937771439148275	0.07678660189565822	0.09421963838669331	0.11515282239845273	0.13933565981436627	0.16661243807548487	0.19897356989185289	0.23486192967397987	0.2731672191754465	0.31743697669578763	0.36712282322305223	0.4228340687705194	0.48807086085891316	0.558967465959542	0.6365867915400147	0.7237045832163796	0.8206254959952761	0.927193817317755	1.0435991102990587	1.1682707091271798	1.3051217381096198	1.4557364032809041	1.6211708419973831	1.8042820412102087	2.001542772953622	2.211856279203721	2.4411260969780524
P9503_102_S2_L001_R2_001 - illumina_universal_adapter	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	1.3540222517308804e-05	2.708044503461761e-05	2.708044503461761e-05	4.0620667551926416e-05	4.0620667551926416e-05	5.416089006923522e-05	7.447122384519843e-05	8.124133510385283e-05	8.801144636250724e-05	9.478155762116163e-05	9.478155762116163e-05	9.478155762116163e-05	9.478155762116163e-05	9.478155762116163e-05	9.478155762116163e-05	0.00010832178013847043	0.00016925278146636005	0.0002640343390875217	0.00037235611922599215	0.0005686893457269698	0.001144148802712594	0.0017060680371809094	0.0027960559498242683	0.004840629549937898	0.008340777070662223	0.013228797399410703	0.018374081955988046	0.02441979130996643	0.03336987839390755	0.046117997893953794	0.06046386365104247	0.07621791254993127	0.0935832479283798	0.11442842049377672	0.13851647635206907	0.16560369149794535	0.19759923730634604	0.2332709535281961	0.2713325190243512	0.3151012883115518	0.3644418591646251	0.41973335781405563	0.48466549489581	0.5553116058798686	0.6322810007795105	0.7185660687710609	0.8147828899790573	0.9204981772829458	1.035975965021814	1.1596591276061714	1.2956503524587621	1.4451005584935581	1.6091335841794958	1.7897533824491365	1.9847325866983834	2.1922635772211754	2.418263431257577
P9503_102_S2_L002_R1_001 - illumina_universal_adapter	2.7051007379514814e-05	2.7051007379514814e-05	2.7051007379514814e-05	2.7051007379514814e-05	2.7051007379514814e-05	4.057651106927222e-05	4.057651106927222e-05	5.410201475902963e-05	5.410201475902963e-05	6.762751844878703e-05	7.439027029366573e-05	8.115302213854444e-05	8.115302213854444e-05	8.115302213854444e-05	8.115302213854444e-05	8.791577398342314e-05	9.467852582830184e-05	9.467852582830184e-05	9.467852582830184e-05	0.00010820402951805926	0.00010820402951805926	0.00010820402951805926	0.00011496678136293796	0.00020288255534636111	0.0004936808846761453	0.0010144127767318055	0.001778603735203099	0.002887695037763206	0.005105877642883421	0.008852442164946222	0.01366752147849986	0.019388809539267242	0.025380607673829773	0.034483271657036504	0.047488043454738255	0.062372860265316285	0.07844115864874808	0.09632187452660737	0.116860351879504	0.14100337596572096	0.1681490618710641	0.19921714384643685	0.2341264688697007	0.2724983228375425	0.31480609837910367	0.36292307775541566	0.4187428314830444	0.4822247830509208	0.553524475751477	0.6304643034906621	0.7151745330996127	0.8101776710164686	0.9158862451037677	1.0311911640589497	1.1547804540241078	1.2907726308727736	1.4415211322469648	1.6067824990802657	1.7879836720119457	1.9835151161029236	2.1939246142526345	2.4201251379601376
